sample,gene_family,orf_name,orf_length
Gorilla,TSPY,REPLICATE1_transcript_43_support_3REPLICATE2_transcript_75_support_3_1,214
Gorilla,VCY_chimp_bonobo,longer_from_REPLICATE1_transcript_268_support_3_1,97
Gorilla,VCY_chimp_bonobo,longer_from_REPLICATE1_transcript_8_support_5_1,97
Gorilla,VCY_chimp_bonobo,longer_from_REPLICATE2_transcript_78_support_3_1,107
Gorilla,VCY_chimp_bonobo,longer_from_REPLICATE2_transcript_78_support_3_2,139
Gorilla,VCY_chimp_bonobo,longer_from_REPLICATE1_transcript_155_support_24_1,145
Gorilla,VCY_chimp_bonobo,longer_from_REPLICATE1_transcript_263_support_2_1,161
Gorilla,VCY_chimp_bonobo,longer_from_REPLICATE2_transcript_2_support_2_1,185
Gorilla,VCY_chimp_bonobo,REPLICATE1_transcript_52_support_6REPLICATE2_transcript_88_support_16_1,107
Gorilla,VCY_chimp_bonobo,REPLICATE1_transcript_52_support_6REPLICATE2_transcript_88_support_16_2,115
Gorilla,VCY_chimp_bonobo,REPLICATE1_transcript_114_support_25REPLICATE2_transcript_102_support_38_1,155
Gorilla,VCY_chimp_bonobo,REPLICATE1_transcript_190_support_8REPLICATE2_transcript_168_support_7_1,155
Gorilla,VCY_chimp_bonobo,REPLICATE1_transcript_133_support_19REPLICATE2_transcript_123_support_33_1,161
Gorilla,VCY_chimp_bonobo,REPLICATE1_transcript_173_support_7REPLICATE2_transcript_9_support_10_1,243
Gorilla,XKRY,longer_from_REPLICATE1_transcript_21_support_2_2,56
Gorilla,XKRY,longer_from_REPLICATE1_transcript_21_support_2_1,58
Gorilla,XKRY,longer_from_REPLICATE1_transcript_37_support_5_3,59
Gorilla,XKRY,longer_from_REPLICATE2_transcript_11_support_3_3,59
Gorilla,XKRY,longer_from_REPLICATE1_transcript_27_support_2_2,62
Gorilla,XKRY,longer_from_REPLICATE1_transcript_37_support_5_2,62
Gorilla,XKRY,longer_from_REPLICATE1_transcript_45_support_3_2,62
Gorilla,XKRY,longer_from_REPLICATE1_transcript_53_support_5_2,62
Gorilla,XKRY,longer_from_REPLICATE1_transcript_56_support_8_2,62
Gorilla,XKRY,longer_from_REPLICATE1_transcript_76_support_2_2,62
Gorilla,XKRY,longer_from_REPLICATE2_transcript_11_support_3_2,62
Gorilla,XKRY,longer_from_REPLICATE2_transcript_4_support_6_2,62
Gorilla,XKRY,longer_from_REPLICATE2_transcript_52_support_4_2,62
Gorilla,XKRY,longer_from_REPLICATE2_transcript_5_support_5_2,62
Gorilla,XKRY,longer_from_REPLICATE2_transcript_68_support_3_2,62
Gorilla,XKRY,longer_from_REPLICATE1_transcript_56_support_8_1,99
Gorilla,XKRY,longer_from_REPLICATE1_transcript_21_support_2_3,120
Gorilla,XKRY,longer_from_REPLICATE2_transcript_59_support_6_1,124
Gorilla,XKRY,longer_from_REPLICATE1_transcript_146_support_7_1,127
Gorilla,XKRY,longer_from_REPLICATE2_transcript_52_support_4_1,227
Gorilla,XKRY,longer_from_REPLICATE1_transcript_45_support_3_1,234
Gorilla,XKRY,longer_from_REPLICATE2_transcript_4_support_6_1,262
Gorilla,XKRY,longer_from_REPLICATE1_transcript_76_support_2_1,276
Gorilla,XKRY,longer_from_REPLICATE1_transcript_53_support_5_1,290
Gorilla,XKRY,longer_from_REPLICATE2_transcript_68_support_3_1,367
Gorilla,XKRY,longer_from_REPLICATE2_transcript_11_support_3_1,423
Gorilla,XKRY,longer_from_REPLICATE2_transcript_5_support_5_1,423
Gorilla,XKRY,longer_from_REPLICATE1_transcript_27_support_2_1,433
Gorilla,XKRY,longer_from_REPLICATE1_transcript_37_support_5_1,433
Bornean orangutan,BPY2,longer_from_REPLICATE2_transcript_129_support_3_3,50
Bornean orangutan,BPY2,longer_from_REPLICATE1_transcript_19_support_2_2,53
Bornean orangutan,BPY2,longer_from_REPLICATE2_transcript_129_support_3_1,56
Bornean orangutan,BPY2,longer_from_REPLICATE2_transcript_8_support_2_3,68
Bornean orangutan,BPY2,longer_from_REPLICATE2_transcript_8_support_2_2,70
Bornean orangutan,BPY2,longer_from_REPLICATE1_transcript_9_support_6_1,75
Bornean orangutan,BPY2,longer_from_REPLICATE2_transcript_19_support_5_1,75
Bornean orangutan,BPY2,longer_from_REPLICATE2_transcript_21_support_3_1,75
Bornean orangutan,BPY2,longer_from_REPLICATE2_transcript_28_support_3_1,75
Bornean orangutan,BPY2,longer_from_REPLICATE2_transcript_8_support_2_1,75
Bornean orangutan,BPY2,longer_from_REPLICATE2_transcript_129_support_3_2,76
Bornean orangutan,BPY2,longer_from_REPLICATE1_transcript_107_support_4_1,78
Bornean orangutan,BPY2,longer_from_REPLICATE1_transcript_12_support_8_1,78
Bornean orangutan,BPY2,longer_from_REPLICATE1_transcript_19_support_2_1,78
Bornean orangutan,BPY2,longer_from_REPLICATE1_transcript_43_support_3_1,78
Bornean orangutan,BPY2,longer_from_REPLICATE1_transcript_73_support_4_1,78
Bornean orangutan,BPY2,longer_from_REPLICATE2_transcript_143_support_7_1,78
Bornean orangutan,BPY2,longer_from_REPLICATE2_transcript_3_support_3_1,78
Bornean orangutan,BPY2,longer_from_REPLICATE2_transcript_97_support_7_1,78
Bornean orangutan,BPY2,REPLICATE1_transcript_15_support_5REPLICATE2_transcript_43_support_7_3,50
Bornean orangutan,BPY2,REPLICATE1_transcript_3_support_3REPLICATE2_transcript_23_support_6_3,50
Bornean orangutan,BPY2,REPLICATE1_transcript_8_support_4REPLICATE2_transcript_31_support_4_3,50
Bornean orangutan,BPY2,REPLICATE1_transcript_18_support_3REPLICATE2_transcript_28_support_5_2,53
Bornean orangutan,BPY2,REPLICATE1_transcript_8_support_4REPLICATE2_transcript_31_support_4_4,53
Bornean orangutan,BPY2,REPLICATE1_transcript_90_support_12REPLICATE2_transcript_126_support_14_1,56
Bornean orangutan,BPY2,REPLICATE1_transcript_91_support_16REPLICATE2_transcript_127_support_24_1,56
Bornean orangutan,BPY2,REPLICATE1_transcript_15_support_5REPLICATE2_transcript_43_support_7_2,76
Bornean orangutan,BPY2,REPLICATE1_transcript_3_support_3REPLICATE2_transcript_23_support_6_2,76
Bornean orangutan,BPY2,REPLICATE1_transcript_8_support_4REPLICATE2_transcript_31_support_4_2,76
Bornean orangutan,BPY2,REPLICATE1_transcript_15_support_5REPLICATE2_transcript_43_support_7_1,78
Bornean orangutan,BPY2,REPLICATE1_transcript_18_support_3REPLICATE2_transcript_28_support_5_1,78
Bornean orangutan,BPY2,REPLICATE1_transcript_24_support_15REPLICATE2_transcript_40_support_7_1,78
Bornean orangutan,BPY2,REPLICATE1_transcript_3_support_3REPLICATE2_transcript_23_support_6_1,78
Bornean orangutan,BPY2,REPLICATE1_transcript_8_support_4REPLICATE2_transcript_31_support_4_1,78
Bornean orangutan,CDY,longer_from_REPLICATE1_transcript_98_support_3_3,54
Bornean orangutan,CDY,longer_from_REPLICATE2_transcript_35_support_2_3,54
Bornean orangutan,CDY,longer_from_REPLICATE1_transcript_98_support_3_5,69
Bornean orangutan,CDY,longer_from_REPLICATE2_transcript_35_support_2_5,69
Bornean orangutan,CDY,longer_from_REPLICATE1_transcript_98_support_3_6,84
Bornean orangutan,CDY,longer_from_REPLICATE2_transcript_35_support_2_6,84
Bornean orangutan,CDY,longer_from_REPLICATE1_transcript_98_support_3_1,90
Bornean orangutan,CDY,longer_from_REPLICATE2_transcript_35_support_2_1,90
Bornean orangutan,CDY,longer_from_REPLICATE2_transcript_8_support_3_1,90
Bornean orangutan,CDY,longer_from_REPLICATE1_transcript_98_support_3_7,103
Bornean orangutan,CDY,longer_from_REPLICATE2_transcript_35_support_2_7,103
Bornean orangutan,CDY,longer_from_REPLICATE2_transcript_8_support_3_5,103
Bornean orangutan,CDY,longer_from_REPLICATE1_transcript_98_support_3_2,112
Bornean orangutan,CDY,longer_from_REPLICATE2_transcript_35_support_2_2,112
Bornean orangutan,CDY,longer_from_REPLICATE1_transcript_98_support_3_4,123
Bornean orangutan,CDY,longer_from_REPLICATE2_transcript_35_support_2_4,123
Bornean orangutan,CDY,longer_from_REPLICATE2_transcript_8_support_3_3,123
Bornean orangutan,CDY,longer_from_REPLICATE2_transcript_8_support_3_2,164
Bornean orangutan,CDY,longer_from_REPLICATE2_transcript_81_support_3_2,167
Bornean orangutan,CDY,longer_from_REPLICATE2_transcript_8_support_3_4,167
Bornean orangutan,CDY,longer_from_REPLICATE2_transcript_91_support_4_2,167
Bornean orangutan,CDY,longer_from_REPLICATE2_transcript_81_support_3_1,601
Bornean orangutan,CDY,longer_from_REPLICATE2_transcript_91_support_4_1,601
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_0_support_3_2,50
Bornean orangutan,DAZ,longer_from_REPLICATE2_transcript_10_support_3_2,50
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_32_support_3_1,51
Bornean orangutan,DAZ,longer_from_REPLICATE2_transcript_18_support_3_1,51
Bornean orangutan,DAZ,longer_from_REPLICATE2_transcript_2_support_3_1,51
Bornean orangutan,DAZ,longer_from_REPLICATE2_transcript_5_support_3_4,51
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_115_support_5_2,52
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_115_support_5_3,52
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_117_support_7_3,52
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_117_support_7_4,52
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_176_support_3_3,52
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_197_support_5_3,52
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_197_support_5_4,52
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_55_support_3_2,52
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_55_support_3_3,52
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_5_support_4_3,52
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_85_support_2_3,52
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_85_support_2_4,52
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_8_support_3_3,52
Bornean orangutan,DAZ,longer_from_REPLICATE2_transcript_5_support_3_6,52
Bornean orangutan,DAZ,longer_from_REPLICATE2_transcript_8_support_5_2,52
Bornean orangutan,DAZ,longer_from_REPLICATE2_transcript_8_support_5_1,53
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_176_support_3_1,54
Bornean orangutan,DAZ,longer_from_REPLICATE2_transcript_18_support_3_2,57
Bornean orangutan,DAZ,longer_from_REPLICATE2_transcript_5_support_3_5,57
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_16_support_7_1,58
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_9_support_3_2,58
Bornean orangutan,DAZ,longer_from_REPLICATE2_transcript_16_support_3_1,58
Bornean orangutan,DAZ,longer_from_REPLICATE2_transcript_5_support_3_3,59
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_117_support_7_5,62
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_117_support_7_1,63
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_16_support_7_3,63
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_197_support_5_1,63
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_5_support_4_1,63
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_85_support_2_1,63
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_8_support_3_1,63
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_16_support_7_2,64
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_0_support_3_1,68
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_14_support_7_1,68
Bornean orangutan,DAZ,longer_from_REPLICATE2_transcript_10_support_3_1,68
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_9_support_3_1,74
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_176_support_3_2,77
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_15_support_3_1,80
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_14_support_7_2,82
Bornean orangutan,DAZ,longer_from_REPLICATE2_transcript_5_support_3_1,98
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_8_support_3_2,105
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_55_support_3_1,120
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_197_support_5_2,144
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_5_support_4_2,144
Bornean orangutan,DAZ,longer_from_REPLICATE2_transcript_5_support_3_2,176
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_85_support_2_2,245
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_115_support_5_1,271
Bornean orangutan,DAZ,longer_from_REPLICATE1_transcript_117_support_7_2,295
Bornean orangutan,DAZ,REPLICATE1_transcript_13_support_3REPLICATE2_transcript_19_support_5_1,50
Bornean orangutan,DAZ,REPLICATE1_transcript_245_support_5REPLICATE2_transcript_117_support_5_3,50
Bornean orangutan,DAZ,REPLICATE1_transcript_7_support_8REPLICATE2_transcript_11_support_5_1,50
Bornean orangutan,DAZ,REPLICATE1_transcript_207_support_3REPLICATE2_transcript_181_support_3_1,52
Bornean orangutan,DAZ,REPLICATE1_transcript_245_support_5REPLICATE2_transcript_117_support_5_2,52
Bornean orangutan,DAZ,REPLICATE1_transcript_40_support_6REPLICATE2_transcript_51_support_2_3,52
Bornean orangutan,DAZ,REPLICATE1_transcript_40_support_6REPLICATE2_transcript_51_support_2_4,52
Bornean orangutan,DAZ,REPLICATE1_transcript_41_support_3REPLICATE2_transcript_52_support_3_3,52
Bornean orangutan,DAZ,REPLICATE1_transcript_41_support_3REPLICATE2_transcript_52_support_3_4,52
Bornean orangutan,DAZ,REPLICATE1_transcript_47_support_3REPLICATE2_transcript_63_support_3_2,52
Bornean orangutan,DAZ,REPLICATE1_transcript_47_support_3REPLICATE2_transcript_63_support_3_3,52
Bornean orangutan,DAZ,REPLICATE1_transcript_15_support_5REPLICATE2_transcript_19_support_3_2,58
Bornean orangutan,DAZ,REPLICATE1_transcript_40_support_6REPLICATE2_transcript_51_support_2_1,63
Bornean orangutan,DAZ,REPLICATE1_transcript_41_support_3REPLICATE2_transcript_52_support_3_1,63
Bornean orangutan,DAZ,REPLICATE1_transcript_0_support_4REPLICATE2_transcript_0_support_8_1,66
Bornean orangutan,DAZ,REPLICATE1_transcript_15_support_5REPLICATE2_transcript_19_support_3_1,74
Bornean orangutan,DAZ,REPLICATE1_transcript_245_support_5REPLICATE2_transcript_117_support_5_1,75
Bornean orangutan,DAZ,REPLICATE1_transcript_47_support_3REPLICATE2_transcript_63_support_3_1,120
Bornean orangutan,DAZ,REPLICATE1_transcript_40_support_6REPLICATE2_transcript_51_support_2_2,295
Bornean orangutan,DAZ,REPLICATE1_transcript_41_support_3REPLICATE2_transcript_52_support_3_2,295
Bornean orangutan,HSFY,longer_from_REPLICATE1_transcript_75_support_4_1,55
Bornean orangutan,HSFY,longer_from_REPLICATE2_transcript_0_support_5_1,55
Bornean orangutan,HSFY,longer_from_REPLICATE2_transcript_61_support_8_1,55
Bornean orangutan,HSFY,longer_from_REPLICATE2_transcript_145_support_2_1,62
Bornean orangutan,HSFY,longer_from_REPLICATE1_transcript_1_support_5_1,76
Bornean orangutan,HSFY,longer_from_REPLICATE1_transcript_75_support_4_2,326
Bornean orangutan,HSFY,longer_from_REPLICATE2_transcript_0_support_5_2,326
Bornean orangutan,HSFY,longer_from_REPLICATE2_transcript_61_support_8_2,326
Bornean orangutan,HSFY,longer_from_REPLICATE1_transcript_110_support_2_1,404
Bornean orangutan,HSFY,longer_from_REPLICATE2_transcript_158_support_4_1,404
Bornean orangutan,HSFY,longer_from_REPLICATE2_transcript_32_support_3_1,404
Bornean orangutan,HSFY,longer_from_REPLICATE2_transcript_35_support_3_1,404
Bornean orangutan,HSFY,longer_from_REPLICATE2_transcript_91_support_3_1,404
Bornean orangutan,HSFY,REPLICATE1_transcript_70_support_5REPLICATE2_transcript_60_support_3_1,55
Bornean orangutan,HSFY,REPLICATE1_transcript_70_support_5REPLICATE2_transcript_60_support_3_2,326
Bornean orangutan,HSFY,REPLICATE1_transcript_78_support_7REPLICATE2_transcript_71_support_3_1,404
Bornean orangutan,HSFY,REPLICATE1_transcript_80_support_16REPLICATE2_transcript_74_support_12_1,404
Bornean orangutan,PRY,longer_from_REPLICATE1_transcript_34_support_3_1,50
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_1_support_4_2,50
Bornean orangutan,PRY,longer_from_REPLICATE1_transcript_30_support_3_3,51
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_48_support_3_2,51
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_48_support_3_3,51
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_6_support_10_1,51
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_6_support_3_1,51
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_10_support_3_1,52
Bornean orangutan,PRY,longer_from_REPLICATE1_transcript_11_support_2_1,53
Bornean orangutan,PRY,longer_from_REPLICATE1_transcript_30_support_3_1,53
Bornean orangutan,PRY,longer_from_REPLICATE1_transcript_30_support_3_4,54
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_17_support_19_2,54
Bornean orangutan,PRY,longer_from_REPLICATE1_transcript_8_support_8_1,55
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_18_support_7_2,56
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_19_support_7_2,59
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_48_support_3_4,59
Bornean orangutan,PRY,longer_from_REPLICATE1_transcript_16_support_3_1,60
Bornean orangutan,PRY,longer_from_REPLICATE1_transcript_30_support_3_5,61
Bornean orangutan,PRY,longer_from_REPLICATE1_transcript_42_support_3_2,61
Bornean orangutan,PRY,longer_from_REPLICATE1_transcript_8_support_8_2,61
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_33_support_4_2,61
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_6_support_10_2,61
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_19_support_7_1,64
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_48_support_3_5,64
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_17_support_19_3,65
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_6_support_3_2,66
Bornean orangutan,PRY,longer_from_REPLICATE1_transcript_30_support_3_2,67
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_6_support_3_3,67
Bornean orangutan,PRY,longer_from_REPLICATE1_transcript_8_support_3_1,69
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_1_support_3_3,69
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_1_support_3_1,72
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_7_support_3_1,73
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_6_support_3_2,74
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_10_support_2_2,75
Bornean orangutan,PRY,longer_from_REPLICATE1_transcript_42_support_3_1,77
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_33_support_4_1,77
Bornean orangutan,PRY,longer_from_REPLICATE1_transcript_2_support_4_2,81
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_10_support_3_1,82
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_6_support_3_2,82
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_10_support_2_1,85
Bornean orangutan,PRY,longer_from_REPLICATE1_transcript_4_support_8_1,86
Bornean orangutan,PRY,longer_from_REPLICATE1_transcript_2_support_4_3,98
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_48_support_3_1,99
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_17_support_19_1,100
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_1_support_3_2,100
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_25_support_39_1,102
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_25_support_39_2,108
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_25_support_39_3,110
Bornean orangutan,PRY,longer_from_REPLICATE1_transcript_86_support_2_1,119
Bornean orangutan,PRY,longer_from_REPLICATE1_transcript_2_support_4_1,129
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_10_support_2_3,134
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_1_support_4_1,134
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_6_support_3_1,143
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_6_support_3_1,170
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_2_support_4_1,183
Bornean orangutan,PRY,longer_from_REPLICATE2_transcript_18_support_7_1,189
Bornean orangutan,PRY,REPLICATE1_transcript_5_support_14REPLICATE2_transcript_7_support_15_1,50
Bornean orangutan,PRY,REPLICATE1_transcript_7_support_52REPLICATE2_transcript_7_support_52_1,51
Bornean orangutan,PRY,REPLICATE1_transcript_7_support_9REPLICATE2_transcript_14_support_4_3,52
Bornean orangutan,PRY,REPLICATE1_transcript_7_support_9REPLICATE2_transcript_14_support_4_1,55
Bornean orangutan,PRY,REPLICATE1_transcript_13_support_7REPLICATE2_transcript_19_support_4_2,56
Bornean orangutan,PRY,REPLICATE1_transcript_1_support_6REPLICATE2_transcript_0_support_8_1,56
Bornean orangutan,PRY,REPLICATE1_transcript_27_support_5REPLICATE2_transcript_18_support_2_2,59
Bornean orangutan,PRY,REPLICATE1_transcript_45_support_3REPLICATE2_transcript_11_support_12_1,61
Bornean orangutan,PRY,REPLICATE1_transcript_51_support_3REPLICATE2_transcript_15_support_3_1,61
Bornean orangutan,PRY,REPLICATE1_transcript_27_support_5REPLICATE2_transcript_18_support_2_1,64
Bornean orangutan,PRY,REPLICATE1_transcript_1_support_6REPLICATE2_transcript_0_support_4_1,68
Bornean orangutan,PRY,REPLICATE1_transcript_1_support_6REPLICATE2_transcript_0_support_4_2,71
Bornean orangutan,PRY,REPLICATE1_transcript_5_support_14REPLICATE2_transcript_7_support_15_3,72
Bornean orangutan,PRY,REPLICATE1_transcript_2_support_5REPLICATE2_transcript_4_support_9_2,73
Bornean orangutan,PRY,REPLICATE1_transcript_1_support_3REPLICATE2_transcript_1_support_4_2,76
Bornean orangutan,PRY,REPLICATE1_transcript_10_support_5REPLICATE2_transcript_11_support_3_1,80
Bornean orangutan,PRY,REPLICATE1_transcript_7_support_52REPLICATE2_transcript_7_support_52_2,80
Bornean orangutan,PRY,REPLICATE1_transcript_5_support_5REPLICATE2_transcript_1_support_5_2,84
Bornean orangutan,PRY,REPLICATE1_transcript_1_support_2REPLICATE2_transcript_2_support_3_2,88
Bornean orangutan,PRY,REPLICATE1_transcript_5_support_14REPLICATE2_transcript_7_support_15_4,94
Bornean orangutan,PRY,REPLICATE1_transcript_5_support_14REPLICATE2_transcript_7_support_15_2,98
Bornean orangutan,PRY,REPLICATE1_transcript_7_support_9REPLICATE2_transcript_14_support_4_2,109
Bornean orangutan,PRY,REPLICATE1_transcript_1_support_3REPLICATE2_transcript_1_support_4_1,132
Bornean orangutan,PRY,REPLICATE1_transcript_5_support_5REPLICATE2_transcript_1_support_5_1,136
Bornean orangutan,PRY,REPLICATE1_transcript_2_support_5REPLICATE2_transcript_4_support_9_1,165
Bornean orangutan,PRY,REPLICATE1_transcript_13_support_7REPLICATE2_transcript_19_support_4_1,189
Bornean orangutan,PRY,REPLICATE1_transcript_1_support_2REPLICATE2_transcript_2_support_3_1,225
Bornean orangutan,RBMY,longer_from_REPLICATE2_transcript_9_support_20_2,50
Bornean orangutan,RBMY,longer_from_REPLICATE2_transcript_17_support_3_3,52
Bornean orangutan,RBMY,longer_from_REPLICATE1_transcript_56_support_5_4,54
Bornean orangutan,RBMY,longer_from_REPLICATE1_transcript_97_support_2_4,54
Bornean orangutan,RBMY,longer_from_REPLICATE2_transcript_9_support_6_4,54
Bornean orangutan,RBMY,longer_from_REPLICATE1_transcript_0_support_10_1,55
Bornean orangutan,RBMY,longer_from_REPLICATE1_transcript_28_support_3_4,56
Bornean orangutan,RBMY,longer_from_REPLICATE2_transcript_32_support_3_1,56
Bornean orangutan,RBMY,longer_from_REPLICATE2_transcript_5_support_2_3,56
Bornean orangutan,RBMY,longer_from_REPLICATE2_transcript_94_support_6_3,56
Bornean orangutan,RBMY,longer_from_REPLICATE2_transcript_9_support_6_5,60
Bornean orangutan,RBMY,longer_from_REPLICATE1_transcript_0_support_10_3,63
Bornean orangutan,RBMY,longer_from_REPLICATE1_transcript_28_support_3_7,63
Bornean orangutan,RBMY,longer_from_REPLICATE2_transcript_9_support_20_3,63
Bornean orangutan,RBMY,longer_from_REPLICATE2_transcript_99_support_10_2,67
Bornean orangutan,RBMY,longer_from_REPLICATE1_transcript_56_support_5_1,69
Bornean orangutan,RBMY,longer_from_REPLICATE1_transcript_94_support_5_1,69
Bornean orangutan,RBMY,longer_from_REPLICATE1_transcript_97_support_2_1,69
Bornean orangutan,RBMY,longer_from_REPLICATE2_transcript_99_support_10_1,69
Bornean orangutan,RBMY,longer_from_REPLICATE2_transcript_9_support_6_1,69
Bornean orangutan,RBMY,longer_from_REPLICATE1_transcript_56_support_5_3,70
Bornean orangutan,RBMY,longer_from_REPLICATE1_transcript_94_support_5_3,70
Bornean orangutan,RBMY,longer_from_REPLICATE1_transcript_97_support_2_3,70
Bornean orangutan,RBMY,longer_from_REPLICATE2_transcript_115_support_3_2,70
Bornean orangutan,RBMY,longer_from_REPLICATE2_transcript_116_support_3_2,70
Bornean orangutan,RBMY,longer_from_REPLICATE2_transcript_53_support_3_2,70
Bornean orangutan,RBMY,longer_from_REPLICATE2_transcript_57_support_2_1,70
Bornean orangutan,RBMY,longer_from_REPLICATE2_transcript_9_support_6_3,70
Bornean orangutan,RBMY,longer_from_REPLICATE1_transcript_4_support_8_1,71
Bornean orangutan,RBMY,longer_from_REPLICATE2_transcript_3_support_3_1,74
Bornean orangutan,RBMY,longer_from_REPLICATE2_transcript_17_support_3_2,76
Bornean orangutan,RBMY,longer_from_REPLICATE1_transcript_56_support_5_2,77
Bornean orangutan,RBMY,longer_from_REPLICATE1_transcript_94_support_5_2,77
Bornean orangutan,RBMY,longer_from_REPLICATE2_transcript_115_support_3_1,77
Bornean orangutan,RBMY,longer_from_REPLICATE2_transcript_116_support_3_1,77
Bornean orangutan,RBMY,longer_from_REPLICATE1_transcript_0_support_10_2,81
Bornean orangutan,RBMY,longer_from_REPLICATE2_transcript_5_support_2_1,81
Bornean orangutan,RBMY,longer_from_REPLICATE2_transcript_94_support_6_1,81
Bornean orangutan,RBMY,longer_from_REPLICATE2_transcript_5_support_2_4,85
Bornean orangutan,RBMY,longer_from_REPLICATE2_transcript_94_support_6_4,85
Bornean orangutan,RBMY,longer_from_REPLICATE1_transcript_144_support_7_2,89
Bornean orangutan,RBMY,longer_from_REPLICATE1_transcript_144_support_7_1,90
Bornean orangutan,RBMY,longer_from_REPLICATE1_transcript_28_support_3_2,90
Bornean orangutan,RBMY,longer_from_REPLICATE1_transcript_28_support_3_6,114
Bornean orangutan,RBMY,longer_from_REPLICATE2_transcript_17_support_3_1,114
Bornean orangutan,RBMY,longer_from_REPLICATE1_transcript_28_support_3_5,115
Bornean orangutan,RBMY,longer_from_REPLICATE2_transcript_5_support_2_2,119
Bornean orangutan,RBMY,longer_from_REPLICATE2_transcript_94_support_6_2,119
Bornean orangutan,RBMY,longer_from_REPLICATE1_transcript_6_support_21_1,121
