sample	gene_family	orf_name	orf_length
Bornean orangutan	CDY	longer_from_REPLICATE2_transcript_8_support_3_102	67
Bornean orangutan	CDY	longer_from_REPLICATE2_transcript_91_support_4_99	67
Bornean orangutan	CDY	longer_from_REPLICATE1_transcript_98_support_3_33	73
Bornean orangutan	CDY	longer_from_REPLICATE2_transcript_35_support_2_32	73
Bornean orangutan	CDY	longer_from_REPLICATE1_transcript_98_support_3_67	77
Bornean orangutan	CDY	longer_from_REPLICATE2_transcript_35_support_2_66	77
Bornean orangutan	CDY	longer_from_REPLICATE2_transcript_81_support_3_23	98
Bornean orangutan	CDY	longer_from_REPLICATE2_transcript_91_support_4_23	98
Bornean orangutan	CDY	longer_from_REPLICATE1_transcript_98_support_3_10	101
Bornean orangutan	CDY	longer_from_REPLICATE2_transcript_35_support_2_9	101
Bornean orangutan	CDY	longer_from_REPLICATE2_transcript_8_support_3_10	101
Bornean orangutan	CDY	longer_from_REPLICATE1_transcript_98_support_3_24	110
Bornean orangutan	CDY	longer_from_REPLICATE2_transcript_35_support_2_23	110
Bornean orangutan	CDY	longer_from_REPLICATE2_transcript_8_support_3_24	110
Bornean orangutan	CDY	longer_from_REPLICATE1_transcript_98_support_3_73	112
Bornean orangutan	CDY	longer_from_REPLICATE2_transcript_35_support_2_72	112
Bornean orangutan	CDY	longer_from_REPLICATE1_transcript_98_support_3_93	125
Bornean orangutan	CDY	longer_from_REPLICATE2_transcript_35_support_2_92	125
Bornean orangutan	CDY	longer_from_REPLICATE2_transcript_8_support_3_109	125
Bornean orangutan	CDY	longer_from_REPLICATE1_transcript_98_support_3_19	139
Bornean orangutan	CDY	longer_from_REPLICATE2_transcript_35_support_2_18	139
Bornean orangutan	CDY	longer_from_REPLICATE2_transcript_8_support_3_19	139
Bornean orangutan	CDY	longer_from_REPLICATE1_transcript_98_support_3_28	148
Bornean orangutan	CDY	longer_from_REPLICATE2_transcript_35_support_2_27	148
Bornean orangutan	CDY	longer_from_REPLICATE2_transcript_81_support_3_105	161
Bornean orangutan	CDY	longer_from_REPLICATE2_transcript_91_support_4_105	161
Bornean orangutan	CDY	longer_from_REPLICATE1_transcript_98_support_3_46	169
Bornean orangutan	CDY	longer_from_REPLICATE2_transcript_35_support_2_45	169
Bornean orangutan	CDY	longer_from_REPLICATE2_transcript_8_support_3_47	169
Bornean orangutan	CDY	longer_from_REPLICATE2_transcript_81_support_3_88	175
Bornean orangutan	CDY	longer_from_REPLICATE2_transcript_8_support_3_90	175
Bornean orangutan	CDY	longer_from_REPLICATE2_transcript_91_support_4_88	175
Bornean orangutan	CDY	longer_from_REPLICATE2_transcript_8_support_3_34	200
Bornean orangutan	CDY	longer_from_REPLICATE2_transcript_81_support_3_45	619
Bornean orangutan	CDY	longer_from_REPLICATE2_transcript_91_support_4_45	623
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_0_support_3_23	50
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_115_support_5_94	50
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_117_support_7_97	50
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_14_support_7_27	50
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_197_support_5_86	50
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_32_support_3_7	50
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_55_support_3_86	50
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_85_support_2_91	50
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_9_support_3_36	50
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_10_support_3_22	50
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_18_support_3_13	50
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_5_support_3_28	50
Bornean orangutan	DAZ	REPLICATE1_transcript_13_support_3REPLICATE2_transcript_19_support_5_20	50
Bornean orangutan	DAZ	REPLICATE1_transcript_15_support_5REPLICATE2_transcript_19_support_3_21	50
Bornean orangutan	DAZ	REPLICATE1_transcript_207_support_3REPLICATE2_transcript_181_support_3_79	50
Bornean orangutan	DAZ	REPLICATE1_transcript_245_support_5REPLICATE2_transcript_117_support_5_139	50
Bornean orangutan	DAZ	REPLICATE1_transcript_40_support_6REPLICATE2_transcript_51_support_2_94	50
Bornean orangutan	DAZ	REPLICATE1_transcript_41_support_3REPLICATE2_transcript_52_support_3_94	50
Bornean orangutan	DAZ	REPLICATE1_transcript_47_support_3REPLICATE2_transcript_63_support_3_83	50
Bornean orangutan	DAZ	REPLICATE1_transcript_7_support_8REPLICATE2_transcript_11_support_5_23	50
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_115_support_5_161	51
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_117_support_7_166	51
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_9_support_3_45	51
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_5_support_3_17	51
Bornean orangutan	DAZ	REPLICATE1_transcript_0_support_4REPLICATE2_transcript_0_support_8_8	51
Bornean orangutan	DAZ	REPLICATE1_transcript_40_support_6REPLICATE2_transcript_51_support_2_163	51
Bornean orangutan	DAZ	REPLICATE1_transcript_41_support_3REPLICATE2_transcript_52_support_3_163	51
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_15_support_3_15	52
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_223_support_7_25	52
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_8_support_5_26	52
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_0_support_3_28	53
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_115_support_5_19	53
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_115_support_5_56	53
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_117_support_7_22	53
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_117_support_7_59	53
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_14_support_7_8	53
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_15_support_3_22	53
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_197_support_5_11	53
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_197_support_5_48	53
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_55_support_3_11	53
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_55_support_3_48	53
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_5_support_4_9	53
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_85_support_2_16	53
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_85_support_2_53	53
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_8_support_3_8	53
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_9_support_3_40	53
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_16_support_3_26	53
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_5_support_3_12	53
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_8_support_5_11	53
Bornean orangutan	DAZ	REPLICATE1_transcript_207_support_3REPLICATE2_transcript_181_support_3_41	53
Bornean orangutan	DAZ	REPLICATE1_transcript_207_support_3REPLICATE2_transcript_181_support_3_4	53
Bornean orangutan	DAZ	REPLICATE1_transcript_40_support_6REPLICATE2_transcript_51_support_2_19	53
Bornean orangutan	DAZ	REPLICATE1_transcript_40_support_6REPLICATE2_transcript_51_support_2_56	53
Bornean orangutan	DAZ	REPLICATE1_transcript_41_support_3REPLICATE2_transcript_52_support_3_19	53
Bornean orangutan	DAZ	REPLICATE1_transcript_41_support_3REPLICATE2_transcript_52_support_3_56	53
Bornean orangutan	DAZ	REPLICATE1_transcript_47_support_3REPLICATE2_transcript_63_support_3_45	53
Bornean orangutan	DAZ	REPLICATE1_transcript_47_support_3REPLICATE2_transcript_63_support_3_8	53
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_117_support_7_155	54
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_197_support_5_144	54
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_85_support_2_149	54
Bornean orangutan	DAZ	REPLICATE1_transcript_0_support_4REPLICATE2_transcript_0_support_8_18	54
Bornean orangutan	DAZ	REPLICATE1_transcript_13_support_3REPLICATE2_transcript_19_support_5_2	54
Bornean orangutan	DAZ	REPLICATE1_transcript_40_support_6REPLICATE2_transcript_51_support_2_152	54
Bornean orangutan	DAZ	REPLICATE1_transcript_41_support_3REPLICATE2_transcript_52_support_3_152	54
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_115_support_5_165	55
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_115_support_5_52	55
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_117_support_7_170	55
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_117_support_7_55	55
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_197_support_5_44	55
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_55_support_3_44	55
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_85_support_2_49	55
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_5_support_3_1	55
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_5_support_3_4	55
Bornean orangutan	DAZ	REPLICATE1_transcript_207_support_3REPLICATE2_transcript_181_support_3_37	55
Bornean orangutan	DAZ	REPLICATE1_transcript_40_support_6REPLICATE2_transcript_51_support_2_167	55
Bornean orangutan	DAZ	REPLICATE1_transcript_40_support_6REPLICATE2_transcript_51_support_2_52	55
Bornean orangutan	DAZ	REPLICATE1_transcript_41_support_3REPLICATE2_transcript_52_support_3_167	55
Bornean orangutan	DAZ	REPLICATE1_transcript_41_support_3REPLICATE2_transcript_52_support_3_52	55
Bornean orangutan	DAZ	REPLICATE1_transcript_47_support_3REPLICATE2_transcript_63_support_3_41	55
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_115_support_5_31	56
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_115_support_5_97	56
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_117_support_7_100	56
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_117_support_7_34	56
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_176_support_3_44	56
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_197_support_5_23	56
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_197_support_5_89	56
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_55_support_3_23	56
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_55_support_3_89	56
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_85_support_2_28	56
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_85_support_2_94	56
Bornean orangutan	DAZ	REPLICATE1_transcript_207_support_3REPLICATE2_transcript_181_support_3_16	56
Bornean orangutan	DAZ	REPLICATE1_transcript_207_support_3REPLICATE2_transcript_181_support_3_82	56
Bornean orangutan	DAZ	REPLICATE1_transcript_245_support_5REPLICATE2_transcript_117_support_5_45	56
Bornean orangutan	DAZ	REPLICATE1_transcript_40_support_6REPLICATE2_transcript_51_support_2_31	56
Bornean orangutan	DAZ	REPLICATE1_transcript_40_support_6REPLICATE2_transcript_51_support_2_97	56
Bornean orangutan	DAZ	REPLICATE1_transcript_41_support_3REPLICATE2_transcript_52_support_3_31	56
Bornean orangutan	DAZ	REPLICATE1_transcript_41_support_3REPLICATE2_transcript_52_support_3_97	56
Bornean orangutan	DAZ	REPLICATE1_transcript_47_support_3REPLICATE2_transcript_63_support_3_20	56
Bornean orangutan	DAZ	REPLICATE1_transcript_47_support_3REPLICATE2_transcript_63_support_3_86	56
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_115_support_5_86	57
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_117_support_7_89	57
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_197_support_5_78	57
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_55_support_3_78	57
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_85_support_2_83	57
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_5_support_3_66	57
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_5_support_3_80	57
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_88_support_4_12	57
Bornean orangutan	DAZ	REPLICATE1_transcript_207_support_3REPLICATE2_transcript_181_support_3_71	57
Bornean orangutan	DAZ	REPLICATE1_transcript_40_support_6REPLICATE2_transcript_51_support_2_86	57
Bornean orangutan	DAZ	REPLICATE1_transcript_41_support_3REPLICATE2_transcript_52_support_3_86	57
Bornean orangutan	DAZ	REPLICATE1_transcript_47_support_3REPLICATE2_transcript_63_support_3_75	57
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_8_support_5_39	58
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_115_support_5_36	59
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_117_support_7_39	59
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_16_support_7_5	59
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_197_support_5_28	59
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_32_support_3_26	59
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_55_support_3_28	59
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_85_support_2_33	59
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_18_support_3_32	59
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_2_support_3_21	59
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_5_support_3_47	59
Bornean orangutan	DAZ	REPLICATE1_transcript_207_support_3REPLICATE2_transcript_181_support_3_21	59
Bornean orangutan	DAZ	REPLICATE1_transcript_245_support_5REPLICATE2_transcript_117_support_5_2	59
Bornean orangutan	DAZ	REPLICATE1_transcript_245_support_5REPLICATE2_transcript_117_support_5_34	59
Bornean orangutan	DAZ	REPLICATE1_transcript_40_support_6REPLICATE2_transcript_51_support_2_36	59
Bornean orangutan	DAZ	REPLICATE1_transcript_41_support_3REPLICATE2_transcript_52_support_3_36	59
Bornean orangutan	DAZ	REPLICATE1_transcript_47_support_3REPLICATE2_transcript_63_support_3_25	59
Bornean orangutan	DAZ	REPLICATE1_transcript_13_support_3REPLICATE2_transcript_19_support_5_3	60
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_115_support_5_33	61
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_117_support_7_174	61
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_117_support_7_36	61
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_14_support_7_6	61
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_197_support_5_25	61
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_55_support_3_25	61
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_85_support_2_30	61
Bornean orangutan	DAZ	REPLICATE1_transcript_207_support_3REPLICATE2_transcript_181_support_3_18	61
Bornean orangutan	DAZ	REPLICATE1_transcript_40_support_6REPLICATE2_transcript_51_support_2_33	61
Bornean orangutan	DAZ	REPLICATE1_transcript_41_support_3REPLICATE2_transcript_52_support_3_33	61
Bornean orangutan	DAZ	REPLICATE1_transcript_47_support_3REPLICATE2_transcript_63_support_3_22	61
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_5_support_3_16	62
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_176_support_3_3	63
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_0_support_3_10	64
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_10_support_3_8	64
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_5_support_3_9	64
Bornean orangutan	DAZ	REPLICATE1_transcript_13_support_3REPLICATE2_transcript_19_support_5_7	64
Bornean orangutan	DAZ	REPLICATE1_transcript_245_support_5REPLICATE2_transcript_117_support_5_7	64
Bornean orangutan	DAZ	REPLICATE1_transcript_7_support_8REPLICATE2_transcript_11_support_5_10	64
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_117_support_7_17	65
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_16_support_7_16	65
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_197_support_5_6	65
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_5_support_4_4	65
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_85_support_2_11	65
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_8_support_3_3	65
Bornean orangutan	DAZ	REPLICATE1_transcript_245_support_5REPLICATE2_transcript_117_support_5_3	65
Bornean orangutan	DAZ	REPLICATE1_transcript_40_support_6REPLICATE2_transcript_51_support_2_14	65
Bornean orangutan	DAZ	REPLICATE1_transcript_41_support_3REPLICATE2_transcript_52_support_3_14	65
Bornean orangutan	DAZ	REPLICATE1_transcript_7_support_8REPLICATE2_transcript_11_support_5_5	65
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_115_support_5_150	66
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_115_support_5_92	66
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_117_support_7_4	66
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_117_support_7_95	66
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_197_support_5_84	66
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_55_support_3_142	66
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_55_support_3_84	66
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_85_support_2_89	66
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_9_support_3_34	66
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_5_support_3_84	66
Bornean orangutan	DAZ	REPLICATE1_transcript_15_support_5REPLICATE2_transcript_19_support_3_19	66
Bornean orangutan	DAZ	REPLICATE1_transcript_207_support_3REPLICATE2_transcript_181_support_3_77	66
Bornean orangutan	DAZ	REPLICATE1_transcript_40_support_6REPLICATE2_transcript_51_support_2_92	66
Bornean orangutan	DAZ	REPLICATE1_transcript_41_support_3REPLICATE2_transcript_52_support_3_92	66
Bornean orangutan	DAZ	REPLICATE1_transcript_47_support_3REPLICATE2_transcript_63_support_3_81	66
Bornean orangutan	DAZ	REPLICATE1_transcript_15_support_5REPLICATE2_transcript_19_support_3_3	67
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_115_support_5_141	68
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_117_support_7_144	68
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_197_support_5_133	68
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_55_support_3_133	68
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_5_support_4_23	68
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_85_support_2_138	68
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_8_support_3_22	68
Bornean orangutan	DAZ	REPLICATE1_transcript_40_support_6REPLICATE2_transcript_51_support_2_141	68
Bornean orangutan	DAZ	REPLICATE1_transcript_41_support_3REPLICATE2_transcript_52_support_3_141	68
Bornean orangutan	DAZ	REPLICATE1_transcript_47_support_3REPLICATE2_transcript_63_support_3_130	68
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_16_support_7_7	69
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_9_support_3_24	69
Bornean orangutan	DAZ	REPLICATE1_transcript_15_support_5REPLICATE2_transcript_19_support_3_9	69
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_115_support_5_3	70
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_117_support_7_5	70
Bornean orangutan	DAZ	REPLICATE1_transcript_40_support_6REPLICATE2_transcript_51_support_2_2	70
Bornean orangutan	DAZ	REPLICATE1_transcript_41_support_3REPLICATE2_transcript_52_support_3_2	70
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_32_support_3_16	71
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_18_support_3_22	71
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_2_support_3_10	71
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_5_support_3_37	71
Bornean orangutan	DAZ	REPLICATE1_transcript_40_support_6REPLICATE2_transcript_51_support_2_171	72
Bornean orangutan	DAZ	REPLICATE1_transcript_41_support_3REPLICATE2_transcript_52_support_3_171	72
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_176_support_3_4	73
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_32_support_3_8	73
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_18_support_3_14	73
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_5_support_3_29	73
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_176_support_3_90	74
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_18_support_3_40	74
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_5_support_3_55	74
Bornean orangutan	DAZ	REPLICATE1_transcript_245_support_5REPLICATE2_transcript_117_support_5_91	74
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_10_support_3_3	77
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_0_support_3_22	78
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_10_support_3_21	78
Bornean orangutan	DAZ	REPLICATE1_transcript_13_support_3REPLICATE2_transcript_19_support_5_19	78
Bornean orangutan	DAZ	REPLICATE1_transcript_245_support_5REPLICATE2_transcript_117_support_5_138	78
Bornean orangutan	DAZ	REPLICATE1_transcript_7_support_8REPLICATE2_transcript_11_support_5_22	78
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_16_support_3_7	79
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_8_support_5_3	80
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_46_support_4_15	81
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_88_support_4_6	81
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_14_support_7_3	83
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_16_support_7_18	83
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_10_support_3_4	83
Bornean orangutan	DAZ	REPLICATE1_transcript_0_support_4REPLICATE2_transcript_0_support_8_5	83
Bornean orangutan	DAZ	REPLICATE1_transcript_15_support_5REPLICATE2_transcript_19_support_3_6	83
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_115_support_5_168	84
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_0_support_3_5	89
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_14_support_7_4	89
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_46_support_5_5	93
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_9_support_3_21	95
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_5_support_3_3	98
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_8_support_5_4	100
Bornean orangutan	DAZ	REPLICATE1_transcript_245_support_5REPLICATE2_transcript_117_support_5_29	100
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_15_support_3_6	101
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_176_support_3_27	102
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_115_support_5_5	104
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_117_support_7_7	104
Bornean orangutan	DAZ	REPLICATE1_transcript_40_support_6REPLICATE2_transcript_51_support_2_4	104
Bornean orangutan	DAZ	REPLICATE1_transcript_41_support_3REPLICATE2_transcript_52_support_3_4	104
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_117_support_7_173	105
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_14_support_7_26	110
Bornean orangutan	DAZ	REPLICATE1_transcript_7_support_8REPLICATE2_transcript_11_support_5_6	113
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_0_support_3_6	114
Bornean orangutan	DAZ	REPLICATE1_transcript_47_support_3REPLICATE2_transcript_63_support_3_6	133
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_9_support_3_18	136
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_8_support_3_6	137
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_5_support_4_7	151
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_16_support_3_9	156
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_15_support_3_10	159
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_197_support_5_9	181
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_55_support_3_9	183
Bornean orangutan	DAZ	longer_from_REPLICATE2_transcript_5_support_3_13	194
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_85_support_2_14	257
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_115_support_5_17	350
Bornean orangutan	DAZ	REPLICATE1_transcript_40_support_6REPLICATE2_transcript_51_support_2_17	367
Bornean orangutan	DAZ	REPLICATE1_transcript_41_support_3REPLICATE2_transcript_52_support_3_17	367
Bornean orangutan	DAZ	longer_from_REPLICATE1_transcript_117_support_7_20	374
Bornean orangutan	HSFY	longer_from_REPLICATE1_transcript_1_support_5_35	50
Bornean orangutan	HSFY	longer_from_REPLICATE2_transcript_152_support_3_15	50
Bornean orangutan	HSFY	longer_from_REPLICATE2_transcript_9_support_14_8	51
Bornean orangutan	HSFY	longer_from_REPLICATE1_transcript_110_support_2_85	53
Bornean orangutan	HSFY	longer_from_REPLICATE2_transcript_158_support_4_83	53
Bornean orangutan	HSFY	longer_from_REPLICATE2_transcript_32_support_3_84	53
Bornean orangutan	HSFY	longer_from_REPLICATE2_transcript_35_support_3_84	53
Bornean orangutan	HSFY	longer_from_REPLICATE2_transcript_91_support_3_83	53
Bornean orangutan	HSFY	REPLICATE1_transcript_203_support_7REPLICATE2_transcript_166_support_9_5	53
Bornean orangutan	HSFY	longer_from_REPLICATE1_transcript_110_support_2_28	58
Bornean orangutan	HSFY	longer_from_REPLICATE1_transcript_110_support_2_73	58
Bornean orangutan	HSFY	longer_from_REPLICATE1_transcript_1_support_5_34	58
Bornean orangutan	HSFY	longer_from_REPLICATE1_transcript_75_support_4_24	58
Bornean orangutan	HSFY	longer_from_REPLICATE1_transcript_75_support_4_69	58
Bornean orangutan	HSFY	longer_from_REPLICATE2_transcript_0_support_5_22	58
Bornean orangutan	HSFY	longer_from_REPLICATE2_transcript_0_support_5_67	58
Bornean orangutan	HSFY	longer_from_REPLICATE2_transcript_152_support_3_8	58
Bornean orangutan	HSFY	longer_from_REPLICATE2_transcript_158_support_4_27	58
Bornean orangutan	HSFY	longer_from_REPLICATE2_transcript_158_support_4_71	58
Bornean orangutan	HSFY	longer_from_REPLICATE2_transcript_17_support_5_7	58
Bornean orangutan	HSFY	longer_from_REPLICATE2_transcript_32_support_3_27	58
Bornean orangutan	HSFY	longer_from_REPLICATE2_transcript_32_support_3_72	58
Bornean orangutan	HSFY	longer_from_REPLICATE2_transcript_35_support_3_27	58
Bornean orangutan	HSFY	longer_from_REPLICATE2_transcript_35_support_3_72	58
Bornean orangutan	HSFY	longer_from_REPLICATE2_transcript_61_support_8_24	58
Bornean orangutan	HSFY	longer_from_REPLICATE2_transcript_61_support_8_69	58
Bornean orangutan	HSFY	longer_from_REPLICATE2_transcript_91_support_3_28	58
Bornean orangutan	HSFY	longer_from_REPLICATE2_transcript_91_support_3_71	58
